53 39 1
55 39 1
57 39 1
59 39 1
61 39 1
63 39 1
65 39 1
67 39 1
69 39 1
70 39 1
27 40 1
29 40 1
31 40 1
33 40 1
35 40 1
37 40 1
39 40 1
41 40 1
43 40 1
45 40 1
47 40 1
49 40 1
51 40 1
53 40 1
55 40 1
57 40 1
59 40 1
61 40 1
63 40 1
65 40 1
67 40 1
69 40 1
71 40 1
26 41 1
27 41 1
29 41 1
31 41 1
33 41 1
35 41 1
37 41 1
39 41 1
41 41 1
43 41 1
45 41 1
47 41 1
49 41 1
51 41 1
53 41 1
55 41 1
57 41 1
59 41 1
61 41 1
63 41 1
65 41 1
67 41 1
69 41 1
71 41 1
72 41 1
25 42 1
27 42 1
29 42 1
31 42 1
33 42 1
35 42 1
37 42 1
39 42 1
41 42 1
43 42 1
45 42 1
47 42 1
49 42 1
51 42 1
53 42 1
55 42 1
57 42 1
59 42 1
61 42 1
63 42 1
65 42 1
67 42 1
69 42 1
71 42 1
73 42 1
24 43 1
25 43 1
27 43 1
29 43 1
31 43 1
33 43 1
35 43 1
37 43 1
39 43 1
41 43 1
43 43 1
45 43 1
47 43 1
49 43 1
51 43 1
53 43 1
55 43 1
57 43 1
59 43 1
61 43 1
63 43 1
65 43 1
67 43 1
69 43 1
71 43 1
73 43 1
74 43 1
14 44 1
23 44 1
25 44 1
27 44 1
29 44 1
31 44 1
33 44 1
35 44 1
37 44 1
39 44 1
41 44 1
43 44 1
45 44 1
47 44 1
49 44 1
51 44 1
53 44 1
55 44 1
57 44 1
59 44 1
61 44 1
63 44 1
65 44 1
67 44 1
69 44 1
71 44 1
73 44 1
75 44 1
13 45 1
19 45 1
22 45 1
23 45 1
25 45 1
27 45 1
29 45 1
31 45 1
33 45 1
35 45 1
37 45 1
39 45 1
41 45 1
43 45 1
45 45 1
47 45 1
49 45 1
51 45 1
53 45 1
55 45 1
57 45 1
59 45 1
61 45 1
63 45 1
65 45 1
67 45 1
69 45 1
71 45 1
73 45 1
75 45 1
76 45 1
13 46 1
19 46 1
20 46 1
21 46 1
23 46 1
25 46 1
27 46 1
29 46 1
31 46 1
33 46 1
35 46 1
37 46 1
39 46 1
41 46 1
43 46 1
45 46 1
47 46 1
49 46 1
51 46 1
53 46 1
55 46 1
57 46 1
59 46 1
61 46 1
63 46 1
65 46 1
67 46 1
69 46 1
71 46 1
73 46 1
75 46 1
77 46 1
13 47 1
14 47 1
15 47 1
16 47 1
17 47 1
19 47 1
21 47 1
23 47 1
25 47 1
27 47 1
29 47 1
31 47 1
33 47 1
35 47 1
37 47 1
39 47 1
41 47 1
43 47 1
45 47 1
47 47 1
49 47 1
51 47 1
53 47 1
55 47 1
57 47 1
59 47 1
61 47 1
63 47 1
65 47 1
67 47 1
69 47 1
71 47 1
73 47 1
75 47 1
77 47 1
78 47 1
21 48 1
23 48 1
25 48 1
27 48 1
29 48 1
31 48 1
33 48 1
35 48 1
37 48 1
39 48 1
41 48 1
43 48 1
45 48 1
47 48 1
49 48 1
51 48 1
53 48 1
55 48 1
57 48 1
59 48 1
61 48 1
63 48 1
65 48 1
67 48 1
69 48 1
71 48 1
73 48 1
75 48 1
77 48 1
79 48 1
88 48 1
21 49 1
23 49 1
25 49 1
27 49 1
29 49 1
31 49 1
33 49 1
35 49 1
37 49 1
39 49 1
41 49 1
43 49 1
45 49 1
47 49 1
49 49 1
51 49 1
53 49 1
55 49 1
57 49 1
59 49 1
61 49 1
63 49 1
65 49 1
67 49 1
69 49 1
71 49 1
73 49 1
75 49 1
77 49 1
79 49 1
80 49 1
83 49 1
89 49 1
21 50 1
23 50 1
25 50 1
27 50 1
29 50 1
31 50 1
33 50 1
35 50 1
37 50 1
39 50 1
41 50 1
43 50 1
45 50 1
47 50 1
49 50 1
51 50 1
53 50 1
55 50 1
57 50 1
59 50 1
61 50 1
63 50 1
65 50 1
67 50 1
69 50 1
71 50 1
73 50 1
75 50 1
77 50 1
79 50 1
81 50 1
82 50 1
83 50 1
89 50 1
13 51 1
14 51 1
15 51 1
16 51 1
17 51 1
19 51 1
21 51 1
23 51 1
25 51 1
27 51 1
29 51 1
31 51 1
33 51 1
35 51 1
37 51 1
39 51 1
41 51 1
43 51 1
45 51 1
47 51 1
49 51 1
51 51 1
53 51 1
55 51 1
57 51 1
59 51 1
61 51 1
63 51 1
65 51 1
67 51 1
69 51 1
71 51 1
73 51 1
75 51 1
77 51 1
79 51 1
81 51 1
83 51 1
85 51 1
86 51 1
87 51 1
88 51 1
89 51 1
13 52 1
19 52 1
20 52 1
21 52 1
23 52 1
25 52 1
27 52 1
29 52 1
31 52 1
33 52 1
35 52 1
37 52 1
39 52 1
41 52 1
43 52 1
45 52 1
47 52 1
49 52 1
51 52 1
53 52 1
55 52 1
57 52 1
59 52 1
61 52 1
63 52 1
65 52 1
67 52 1
69 52 1
71 52 1
73 52 1
75 52 1
77 52 1
79 52 1
81 52 1
13 53 1
19 53 1
22 53 1
23 53 1
25 53 1
27 53 1
29 53 1
31 53 1
33 53 1
35 53 1
37 53 1
39 53 1
41 53 1
43 53 1
45 53 1
47 53 1
49 53 1
51 53 1
53 53 1
55 53 1
57 53 1
59 53 1
61 53 1
63 53 1
65 53 1
67 53 1
69 53 1
71 53 1
73 53 1
75 53 1
77 53 1
79 53 1
81 53 1
14 54 1
23 54 1
25 54 1
27 54 1
29 54 1
31 54 1
33 54 1
35 54 1
37 54 1
39 54 1
41 54 1
43 54 1
45 54 1
47 54 1
49 54 1
51 54 1
53 54 1
55 54 1
57 54 1
59 54 1
61 54 1
63 54 1
65 54 1
67 54 1
69 54 1
71 54 1
73 54 1
75 54 1
77 54 1
79 54 1
81 54 1
24 55 1
25 55 1
27 55 1
29 55 1
31 55 1
33 55 1
35 55 1
37 55 1
39 55 1
41 55 1
43 55 1
45 55 1
47 55 1
49 55 1
51 55 1
53 55 1
55 55 1
57 55 1
59 55 1
61 55 1
63 55 1
65 55 1
67 55 1
69 55 1
71 55 1
73 55 1
75 55 1
77 55 1
79 55 1
81 55 1
83 55 1
85 55 1
86 55 1
87 55 1
88 55 1
89 55 1
25 56 1
27 56 1
29 56 1
31 56 1
33 56 1
35 56 1
37 56 1
39 56 1
41 56 1
43 56 1
45 56 1
47 56 1
49 56 1
51 56 1
53 56 1
55 56 1
57 56 1
59 56 1
61 56 1
63 56 1
65 56 1
67 56 1
69 56 1
71 56 1
73 56 1
75 56 1
77 56 1
79 56 1
81 56 1
82 56 1
83 56 1
89 56 1
26 57 1
27 57 1
29 57 1
31 57 1
33 57 1
35 57 1
37 57 1
39 57 1
41 57 1
43 57 1
45 57 1
47 57 1
49 57 1
51 57 1
53 57 1
55 57 1
57 57 1
59 57 1
61 57 1
63 57 1
65 57 1
67 57 1
69 57 1
71 57 1
73 57 1
75 57 1
77 57 1
79 57 1
80 57 1
83 57 1
89 57 1
27 58 1
29 58 1
31 58 1
33 58 1
35 58 1
37 58 1
39 58 1
41 58 1
43 58 1
45 58 1
47 58 1
49 58 1
51 58 1
53 58 1
55 58 1
57 58 1
59 58 1
61 58 1
63 58 1
65 58 1
67 58 1
69 58 1
71 58 1
73 58 1
75 58 1
77 58 1
79 58 1
88 58 1
28 59 1
29 59 1
31 59 1
33 59 1
35 59 1
37 59 1
39 59 1
41 59 1
43 59 1
45 59 1
47 59 1
49 59 1
51 59 1
53 59 1
55 59 1
57 59 1
59 59 1
61 59 1
63 59 1
65 59 1
67 59 1
69 59 1
71 59 1
73 59 1
75 59 1
77 59 1
78 59 1
29 60 1
31 60 1
33 60 1
35 60 1
37 60 1
39 60 1
41 60 1
43 60 1
45 60 1
47 60 1
49 60 1
51 60 1
53 60 1
55 60 1
57 60 1
59 60 1
61 60 1
63 60 1
65 60 1
67 60 1
69 60 1
71 60 1
73 60 1
75 60 1
77 60 1
30 61 1
31 61 1
33 61 1
35 61 1
37 61 1
39 61 1
41 61 1
43 61 1
45 61 1
47 61 1
49 61 1
51 61 1
53 61 1
55 61 1
57 61 1
59 61 1
61 61 1
63 61 1
65 61 1
67 61 1
69 61 1
71 61 1
73 61 1
75 61 1
76 61 1
31 62 1
33 62 1
35 62 1
37 62 1
39 62 1
41 62 1
43 62 1
45 62 1
47 62 1
49 62 1
51 62 1
53 62 1
55 62 1
57 62 1
59 62 1
61 62 1
63 62 1
65 62 1
67 62 1
69 62 1
71 62 1
73 62 1
75 62 1
32 63 1
33 63 1
35 63 1
37 63 1
39 63 1
41 63 1
43 63 1
45 63 1
47 63 1
49 63 1
51 63 1
53 63 1
55 63 1
57 63 1
59 63 1
61 63 1
63 63 1
65 63 1
67 63 1
69 63 1
71 63 1
73 63 1
74 63 1
33 64 1
35 64 1
37 64 1
39 64 1
41 64 1
43 64 1
45 64 1
47 64 1
49 64 1
51 64 1
53 64 1
55 64 1
57 64 1
59 64 1
61 64 1
63 64 1
65 64 1
67 64 1
69 64 1
71 64 1
73 64 1
34 65 1
35 65 1
37 65 1
39 65 1
41 65 1
43 65 1
45 65 1
47 65 1
49 65 1
51 65 1
53 65 1
55 65 1
57 65 1
59 65 1
61 65 1
63 65 1
65 65 1
67 65 1
69 65 1
71 65 1
72 65 1
35 66 1
37 66 1
39 66 1
41 66 1
43 66 1
45 66 1
47 66 1
49 66 1
51 66 1
53 66 1
55 66 1
57 66 1
59 66 1
61 66 1
63 66 1
65 66 1
67 66 1
69 66 1
71 66 1
36 67 1
37 67 1
39 67 1
41 67 1
43 67 1
45 67 1
47 67 1
49 67 1
51 67 1
53 67 1
55 67 1
57 67 1
59 67 1
61 67 1
63 67 1
65 67 1
67 67 1
69 67 1
70 67 1
37 68 1
39 68 1
41 68 1
43 68 1
45 68 1
47 68 1
49 68 1
51 68 1
53 68 1
55 68 1
57 68 1
59 68 1
61 68 1
63 68 1
65 68 1
67 68 1
69 68 1
38 69 1
39 69 1
41 69 1
43 69 1
45 69 1
47 69 1
49 69 1
51 69 1
53 69 1
55 69 1
57 69 1
59 69 1
61 69 1
63 69 1
65 69 1
67 69 1
68 69 1
39 70 1
41 70 1
43 70 1
45 70 1
47 70 1
49 70 1
51 70 1
53 70 1
55 70 1
57 70 1
59 70 1
61 70 1
63 70 1
65 70 1
67 70 1
40 71 1
41 71 1
43 71 1
45 71 1
47 71 1
49 71 1
51 71 1
53 71 1
55 71 1
57 71 1
59 71 1
61 71 1
63 71 1
65 71 1
66 71 1
41 72 1
43 72 1
45 72 1
47 72 1
49 72 1
51 72 1
53 72 1
55 72 1
57 72 1
59 72 1
61 72 1
63 72 1
65 72 1
42 73 1
43 73 1
45 73 1
47 73 1
49 73 1
51 73 1
53 73 1
55 73 1
57 73 1
59 73 1
61 73 1
63 73 1
64 73 1
43 74 1
45 74 1
47 74 1
49 74 1
51 74 1
53 74 1
55 74 1
57 74 1
59 74 1
61 74 1
63 74 1
44 75 1
45 75 1
47 75 1
49 75 1
51 75 1
53 75 1
55 75 1
57 75 1
59 75 1
61 75 1
62 75 1
45 76 1
47 76 1
49 76 1
51 76 1
53 76 1
55 76 1
57 76 1
59 76 1
61 76 1
46 77 1
47 77 1
49 77 1
51 77 1
53 77 1
55 77 1
57 77 1
59 77 1
60 77 1
47 78 1
49 78 1
51 78 1
53 78 1
55 78 1
57 78 1
59 78 1
48 79 1
49 79 1
51 79 1
53 79 1
55 79 1
57 79 1
58 79 1
51 80 1
53 80 1
55 80 1
57 80 1
39 81 1
40 81 1
50 81 1
51 81 1
53 81 1
55 81 1
56 81 1
40 82 1
41 82 1
42 82 1
44 82 1
48 82 1
53 82 1
55 82 1
40 83 1
41 83 1
45 83 1
47 83 1
52 83 1
40 84 1
41 84 1
43 84 1
45 84 1
47 84 1
49 84 1
54 84 1
43 85 1
45 85 1
48 85 1
50 85 1
54 85 1
42 86 1
43 86 1
45 86 1
48 86 1
49 86 1
50 86 1
53 86 1
44 87 1
45 87 1
50 87 1
51 87 1
52 87 1
45 88 1
46 88 1
47 88 1
46 89 1
